cancer_type,recurrence,mean_beta
BCP-ALL,0.832579185520362,0.5239929446205938
BCP-ALL,0.8371040723981901,0.4803060108447664
BCP-ALL,0.5384615384615384,0.32124714540125726
BCP-ALL,0.5007541478129713,0.3578205472135476
BCP-ALL,0.6485671191553545,0.4261443974495309
BCP-ALL,0.861236802413273,0.483123062576008
BCP-ALL,0.45098039215686275,0.4108453275452033
BCP-ALL,0.8099547511312217,0.4458649741844541
BCP-ALL,0.41025641025641024,0.3079044517722883
BCP-ALL,0.889894419306184,0.49888880483387366
BCP-ALL,0.971342383107089,0.6542794047818424
BCP-ALL,0.8144796380090498,0.5203701586950303
BCP-ALL,0.6742081447963801,0.4627679034748014
BCP-ALL,0.5369532428355958,0.36649940755991967
BCP-ALL,0.7420814479638009,0.4029659111909951
BCP-ALL,0.8642533936651584,0.4978983450915468
BCP-ALL,0.18250377073906485,0.2398184566469423
BCP-ALL,0.2458521870286576,0.29087083513782636
BCP-ALL,0.8416289592760181,0.4687812994431029
BCP-ALL,0.9260935143288085,0.5592504286646113
BCP-ALL,0.2911010558069382,0.3285298471793129
BCP-ALL,0.6892911010558069,0.43386970724766516
BCP-ALL,0.7631975867269984,0.5093517326804129
BCP-ALL,0.7767722473604827,0.3697068582775676
BCP-ALL,0.17194570135746606,0.23536310764164145
BCP-ALL,0.45248868778280543,0.3638375294981587
BCP-ALL,0.34841628959276016,0.30349018394369676
BCP-ALL,0.19306184012066366,0.2629399390276282
BCP-ALL,0.29411764705882354,0.33413390808842275
BCP-ALL,0.7164404223227753,0.425280503191902
BCP-ALL,0.8582202111613876,0.5115488785590104
BCP-ALL,0.5128205128205128,0.32298154349251257
BCP-ALL,0.31825037707390647,0.2973239410661497
BCP-ALL,0.7903469079939668,0.4783838857032038
BCP-ALL,0.8944193061840121,0.5671240679408355
BCP-ALL,0.8205128205128205,0.5156690890259814
BCP-ALL,0.18401206636500755,0.2559523320949315
BCP-ALL,0.5987933634992458,0.33777912733020665
BCP-ALL,0.19909502262443438,0.28318903823673336
BCP-ALL,0.2654600301659125,0.29541145090055937
BCP-ALL,0.2383107088989442,0.25896749940886943
BCP-ALL,0.9638009049773756,0.572889799625651
BCP-ALL,0.2171945701357466,0.2862885091119779
BCP-ALL,0.23227752639517346,0.27274542922299777
BCP-ALL,0.7963800904977375,0.4964186296392666
BCP-ALL,0.6259426847662142,0.43661694732952805
BCP-ALL,0.7888386123680241,0.43105788890775604
BCP-ALL,0.3514328808446455,0.34215658575057345
BCP-ALL,0.22624434389140272,0.2850906787252509
BCP-ALL,0.579185520361991,0.3686713820171512
BCP-ALL,0.521870286576169,0.4188842772924658
BCP-ALL,0.2066365007541478,0.28538482352864813
BCP-ALL,0.2081447963800905,0.22894039382049414
BCP-ALL,0.25339366515837103,0.33153917890516355
BCP-ALL,0.42232277526395173,0.2803344366119199
BCP-ALL,0.5279034690799397,0.41818095531012417
BCP-ALL,0.9698340874811463,0.5409901980404549
BCP-ALL,0.947209653092006,0.5590191629541678
BCP-ALL,0.48717948717948717,0.35681440699724276
BCP-ALL,0.9396681749622926,0.5369627142513919
BCP-ALL,0.2579185520361991,0.28761371157202614
BCP-ALL,0.5882352941176471,0.41258937377503635
BCP-ALL,0.9049773755656109,0.5828065880421137
BCP-ALL,0.36199095022624433,0.2954440049852937
BCP-ALL,0.8506787330316742,0.46050593135027923
BCP-ALL,0.20060331825037708,0.28701653684588163
BCP-ALL,0.6606334841628959,0.36959822673042847
BCP-ALL,0.5897435897435898,0.418569412387013
BCP-ALL,0.5158371040723982,0.37820309077785474
BCP-ALL,0.5535444947209653,0.3857588997457042
BCP-ALL,0.8069381598793364,0.51027190247997
BCP-ALL,0.7360482654600302,0.42816531618533554
BCP-ALL,0.12518853695324283,0.2662248527294829
BCP-ALL,0.3815987933634992,0.3436411799747917
BCP-ALL,0.5822021116138764,0.452006248173621
BCP-ALL,0.5671191553544495,0.4067026913532241
BCP-ALL,0.9125188536953243,0.5867321626265881
BCP-ALL,0.42835595776772245,0.35346235986337565
BCP-ALL,0.1282051282051282,0.25571970968908436
BCP-ALL,0.7496229260935143,0.40974717158419627
BCP-ALL,0.14630467571644043,0.2821341333832438
BCP-ALL,0.4645550527903469,0.40573102791731025
BCP-ALL,0.19155354449472098,0.27544036478276956
BCP-ALL,0.9170437405731523,0.5071147648509321
BCP-ALL,0.39668174962292607,0.3722539154261373
BCP-ALL,0.5460030165912518,0.3737425368835592
BCP-ALL,0.9607843137254902,0.6192195589830805
BCP-ALL,0.8838612368024132,0.520713441041753
BCP-ALL,0.9441930618401206,0.5759967803393434
BCP-ALL,0.5716440422322775,0.34487132250458064
BCP-ALL,0.46003016591251883,0.3446259014051528
BCP-ALL,0.9909502262443439,0.6588234862379411
BCP-ALL,0.6907993966817496,0.33860595997746595
BCP-ALL,0.6334841628959276,0.46176550564205066
BCP-ALL,0.2790346907993967,0.3237929426796506
BCP-ALL,0.5686274509803921,0.3972485286082077
BCP-ALL,0.38763197586727,0.3415595683967685
BCP-ALL,0.4917043740573152,0.3167777582506278
BCP-ALL,0.8280542986425339,0.4406796985565692
BCP-ALL,0.27601809954751133,0.33484582082906955
BCP-ALL,0.24132730015082957,0.26910018458831647
BCP-ALL,0.36048265460030166,0.3338667706022708
BCP-ALL,0.8733031674208145,0.4830028925775635
BCP-ALL,0.4796380090497738,0.3519909423076284
BCP-ALL,0.502262443438914,0.3332656924347149
BCP-ALL,0.9155354449472096,0.5602903844992235
BCP-ALL,0.6410256410256411,0.4356490144368518
BCP-ALL,0.9276018099547512,0.5917781914405585
BCP-ALL,0.77526395173454,0.4672708645894973
BCP-ALL,0.8159879336349924,0.44635795065929995
BCP-ALL,0.9819004524886877,0.6030564798959611
BCP-ALL,0.5188536953242836,0.31396573713499587
BCP-ALL,0.5113122171945701,0.41362164664192935
BCP-ALL,0.8853695324283559,0.6061519777228209
BCP-ALL,0.526395173453997,0.3842050936560845
BCP-ALL,0.6063348416289592,0.379002558225514
BCP-ALL,0.9291101055806938,0.5948129719259841
BCP-ALL,0.3936651583710407,0.3323071274168079
BCP-ALL,0.2669683257918552,0.2641201609695117
BCP-ALL,0.9969834087481146,0.6522032967728546
BCP-ALL,0.4464555052790347,0.322022257066066
BCP-ALL,0.2850678733031674,0.3311401441795858
BCP-ALL,0.6138763197586727,0.3150660515713223
BCP-ALL,0.42081447963800905,0.29033403451665407
BCP-ALL,0.2865761689291101,0.2589167153329436
BCP-ALL,0.8190045248868778,0.502467149397683
BCP-ALL,0.7209653092006033,0.4163311481240063
BCP-ALL,0.55052790346908,0.40806608422729074
BCP-ALL,0.8250377073906485,0.4494831603580521
BCP-ALL,0.48868778280542985,0.3846225683605997
BCP-ALL,0.6636500754147813,0.31554981722086267
BCP-ALL,0.6787330316742082,0.36366813599804215
BCP-ALL,0.5656108597285068,0.36146050650515954
BCP-ALL,0.7586726998491704,0.39542601693786017
BCP-ALL,0.7073906485671192,0.3899233297229846
BCP-ALL,0.8295625942684767,0.5111089394796042
BCP-ALL,0.3046757164404223,0.27048355627681714
BCP-ALL,0.8476621417797888,0.4453907737717278
BCP-ALL,0.4238310708898944,0.3509069003121661
BCP-ALL,0.9834087481146304,0.620509909106266
BCP-ALL,0.8748114630467572,0.4823040861556696
BCP-ALL,0.13725490196078433,0.24601043880026763
BCP-ALL,0.8129713423831071,0.5175840554324037
BCP-ALL,0.21266968325791855,0.30467121253287094
BCP-ALL,0.8567119155354449,0.5601086803533982
BCP-ALL,0.9532428355957768,0.6259729136678723
BCP-ALL,0.5761689291101055,0.4162151745990042
BCP-ALL,0.7375565610859729,0.39474748783314456
BCP-ALL,0.3167420814479638,0.341876570667442
BCP-ALL,0.6591251885369532,0.4699217055492932
BCP-ALL,0.6018099547511312,0.3749674188432966
BCP-ALL,0.37254901960784315,0.3096204303008185
BCP-ALL,0.30618401206636503,0.3042387236067963
BCP-ALL,0.18099547511312217,0.25747676509802475
BCP-ALL,0.693815987933635,0.4572563164084196
BCP-ALL,0.49321266968325794,0.4180544442935592
BCP-ALL,0.7390648567119156,0.43835946592415154
BCP-ALL,0.7541478129713424,0.5524528229918029
BCP-ALL,0.5746606334841629,0.4010075090255248
BCP-ALL,0.4751131221719457,0.35404124211129756
BCP-ALL,0.8883861236802413,0.4066071120800777
BCP-ALL,0.6847662141779789,0.38698524059667005
BCP-ALL,0.6229260935143288,0.4296702541326794
BCP-ALL,0.7722473604826546,0.457261497037888
BCP-ALL,0.7616892911010558,0.481533674727066
BCP-ALL,0.8763197586726998,0.489889433963324
BCP-ALL,0.43137254901960786,0.3403141841807143
BCP-ALL,0.8778280542986425,0.48355818474273293
BCP-ALL,0.6123680241327301,0.44803200284207545
BCP-ALL,0.9004524886877828,0.5254653792735224
BCP-ALL,0.5203619909502263,0.3972336443679178
BCP-ALL,0.6199095022624435,0.385968773190464
BCP-ALL,0.8552036199095022,0.5190357680675836
BCP-ALL,0.21116138763197587,0.2736784689988047
BCP-ALL,0.5324283559577677,0.3584533998033692
BCP-ALL,0.8672699849170438,0.5288670250440923
BCP-ALL,0.8929110105580694,0.5594885575661399
BCP-ALL,0.40271493212669685,0.4171803695863668
BCP-ALL,0.4856711915535445,0.38348943903295357
BCP-ALL,1.0,0.7415359675778099
BCP-ALL,0.6726998491704375,0.3785489644090772
BCP-ALL,0.25188536953242835,0.2895647263827278
BCP-ALL,0.473604826546003,0.3756278505988075
BCP-ALL,0.9064856711915535,0.529421393819283
BCP-ALL,0.9215686274509803,0.5599616952317678
BCP-ALL,0.43891402714932126,0.3560454690407422
BCP-ALL,0.5867269984917044,0.39962506385519525
BCP-ALL,0.4057315233785822,0.31205528443291286
BCP-ALL,0.6168929110105581,0.4221548766605607
BCP-ALL,0.7662141779788839,0.4163433555460757
BCP-ALL,0.9668174962292609,0.5546181478747805
BCP-ALL,0.3031674208144796,0.3416430243983653
BCP-ALL,0.8401206636500754,0.4975791187033682
BCP-ALL,0.4479638009049774,0.38111843769478493
BCP-ALL,0.17345399698340874,0.20349883445308248
BCP-ALL,0.6244343891402715,0.3866893907402764
BCP-ALL,0.975867269984917,0.5378303722449013
BCP-ALL,0.6802413273001509,0.31475119047227884
BCP-ALL,0.5852187028657617,0.4625182816790634
BCP-ALL,0.5610859728506787,0.40116977930169184
BCP-ALL,0.5806938159879337,0.35247105582262017
BCP-ALL,0.3559577677224736,0.3004922208949589
BCP-ALL,0.7043740573152338,0.4240936698714256
BCP-ALL,0.32428355957767724,0.28726415137192135
BCP-ALL,0.28054298642533937,0.28526867516893545
BCP-ALL,0.16289592760180996,0.25184092572404454
BCP-ALL,0.995475113122172,0.5439421274373926
BCP-ALL,0.6681749622926093,0.4802071499304745
BCP-ALL,0.9924585218702866,0.6403599457665873
BCP-ALL,0.4841628959276018,0.4132067252150181
BCP-ALL,0.1493212669683258,0.25742632406274035
BCP-ALL,0.9321266968325792,0.5240584375547536
BCP-ALL,0.33182503770739064,0.2913554072589447
BCP-ALL,0.8793363499245852,0.5058930967901366
BCP-ALL,0.9457013574660633,0.5848625051355704
BCP-ALL,0.7812971342383107,0.4877585061903243
BCP-ALL,0.8597285067873304,0.48261003193145574
BCP-ALL,0.23378582202111614,0.2549603757173745
BCP-ALL,0.2368024132730015,0.2614346270513926
BCP-ALL,0.9683257918552036,0.6725598795732319
BCP-ALL,0.5520361990950227,0.38995910273659884
BCP-ALL,0.45701357466063347,0.3060606500150246
BCP-ALL,0.8868778280542986,0.562936602759425
BCP-ALL,0.6274509803921569,0.441394826984566
BCP-ALL,0.9245852187028658,0.4868550539292689
BCP-ALL,0.9622926093514329,0.6381122282146784
BCP-ALL,0.7300150829562594,0.46457742664612106
BCP-ALL,0.4343891402714932,0.36885269601177895
BCP-ALL,0.14027149321266968,0.2848399839413886
BCP-ALL,0.6153846153846154,0.4378313278952028
BCP-ALL,0.6832579185520362,0.40089173171651
BCP-ALL,0.6078431372549019,0.49212556970901095
BCP-ALL,0.5248868778280543,0.362266692714587
BCP-ALL,0.7692307692307693,0.39465064891985796
BCP-ALL,0.9140271493212669,0.5028510747594134
BCP-ALL,0.4358974358974359,0.3006283282459772
BCP-ALL,0.8491704374057315,0.6017359403356284
BCP-ALL,0.43288084464555054,0.37084510343100957
BCP-ALL,0.7285067873303167,0.45565131402251513
BCP-ALL,0.4253393665158371,0.4271860102234583
BCP-ALL,0.5294117647058824,0.42946709975971203
BCP-ALL,0.5037707390648567,0.35934806145011017
BCP-ALL,0.4720965309200603,0.37347193386434
BCP-ALL,0.4298642533936652,0.3341754996225216
BCP-ALL,0.698340874811463,0.3434121757809293
BCP-ALL,0.7782805429864253,0.41658556941678704
BCP-ALL,0.26244343891402716,0.3010001029641084
BCP-ALL,0.4132730015082956,0.37608948567596234
BCP-ALL,0.7088989441930619,0.4243861392014181
BCP-ALL,0.6998491704374057,0.36277309057491386
BCP-ALL,0.799396681749623,0.5021978628818404
BCP-ALL,0.9939668174962293,0.6285047789921517
BCP-ALL,0.6108597285067874,0.4054789482092551
BCP-ALL,0.8808446455505279,0.513087939894808
BCP-ALL,0.8657616892911011,0.5303622484365224
BCP-ALL,0.9592760180995475,0.5955058069623524
BCP-ALL,0.9381598793363499,0.4884863466911522
BCP-ALL,0.755656108597285,0.525254320834434
BCP-ALL,0.8717948717948718,0.5019664148632249
BCP-ALL,0.3996983408748115,0.2617791787374477
BCP-ALL,0.4947209653092006,0.34356388062882953
BCP-ALL,0.5972850678733032,0.3881576584551876
BCP-ALL,0.3740573152337858,0.34308719195495196
BCP-ALL,0.7435897435897436,0.4451691491765349
BCP-ALL,0.722473604826546,0.4772724880553486
BCP-ALL,0.7345399698340875,0.46233257416057405
BCP-ALL,0.7978883861236803,0.41523069410334407
BCP-ALL,0.4675716440422323,0.2705626228811818
BCP-ALL,0.9547511312217195,0.6029076593354019
BCP-ALL,0.39819004524886875,0.3483826596614081
BCP-ALL,0.6530920060331825,0.45347864029607177
BCP-ALL,0.530920060331825,0.41366461053036657
BCP-ALL,0.9366515837104072,0.5832701081729781
BCP-ALL,0.9487179487179487,0.5291416621080335
BCP-ALL,0.277526395173454,0.2902198467702478
BCP-ALL,0.6048265460030166,0.3823319158206396
BCP-ALL,0.808446455505279,0.48115110778513137
BCP-ALL,0.444947209653092,0.3664085320801591
BCP-ALL,0.9894419306184012,0.6062166926837449
BCP-ALL,0.3378582202111614,0.32086468741666724
BCP-ALL,0.49924585218702866,0.32545734911381086
BCP-ALL,0.6666666666666666,0.2873243097133939
BCP-ALL,0.48114630467571645,0.4024419223671078
BCP-ALL,0.9984917043740573,0.6634275653148808
BCP-ALL,0.358974358974359,0.2729415869495423
BCP-ALL,0.6184012066365008,0.4209166024506243
BCP-ALL,0.8054298642533937,0.4935316966587199
BCP-ALL,0.5490196078431373,0.4514406801726427
BCP-ALL,0.9095022624434389,0.48044401898769484
BCP-ALL,0.9773755656108597,0.682235439363522
CLL,0.0016339869281045752,0.10662159790819756
CLL,0.013071895424836602,0.12679022459862846
CLL,0.0032679738562091504,0.1160600573999431
CLL,0.004901960784313725,0.11510833079664766
CLL,0.07026143790849673,0.1787728965584878
CLL,0.06535947712418301,0.153463767267546
CLL,0.021241830065359478,0.14396225308724495
CLL,0.29411764705882354,0.21642072247829522
CLL,0.026143790849673203,0.14996255142154813
CLL,0.03594771241830065,0.15992016415913501
CLL,0.14215686274509803,0.19433328227399044
CLL,0.011437908496732025,0.11713654253445381
CLL,0.2908496732026144,0.2116276893880225
CLL,0.04411764705882353,0.16566164319868468
CLL,0.0196078431372549,0.1471212837506205
CLL,0.008169934640522876,0.11628613041703019
CLL,0.00980392156862745,0.11636464801311827
CLL,0.006535947712418301,0.11240379465223
CLL,0.2369281045751634,0.2030299936659817
CLL,0.4215686274509804,0.24190320179428232
CLL,0.04738562091503268,0.16135744413775494
CLL,0.11274509803921569,0.1756792944748091
CLL,0.5833333333333334,0.2195789926057564
CLL,0.48856209150326796,0.20976814745017447
CLL,0.184640522875817,0.18049069003438808
CLL,0.16993464052287582,0.20104371388320913
CLL,0.3480392156862745,0.20210671548113396
CLL,0.027777777777777776,0.15096104219164344
CLL,0.014705882352941176,0.13361470918654883
CLL,0.24673202614379086,0.19968849919999823
CLL,0.032679738562091505,0.14144952838528319
CLL,0.08169934640522876,0.17124349626724994
CLL,0.14869281045751634,0.16777841435968321
CLL,0.042483660130718956,0.15610029690375463
CLL,0.704248366013072,0.19954919502248447
CLL,0.545751633986928,0.20804046926212913
CLL,0.32516339869281047,0.22083661703072371
CLL,0.024509803921568627,0.15028366540534926
CLL,0.016339869281045753,0.1450618092599871
CLL,0.5702614379084967,0.17007014179331395
CLL,0.6143790849673203,0.20223264981478306
CLL,0.8349673202614379,0.2608656238177315
CLL,0.23202614379084968,0.17996672152574691
CLL,0.2173202614379085,0.20174251620371494
CLL,0.23039215686274508,0.21200375445748465
CLL,0.02287581699346405,0.15304449340259024
CLL,0.017973856209150325,0.14089268732482646
CLL,0.7908496732026143,0.25195429727093444
CLL,0.15196078431372548,0.18972645974713304
CLL,0.18137254901960784,0.204356658446803
CLL,0.24509803921568626,0.19550287939372266
CLL,0.029411764705882353,0.14949776038424928
CLL,0.477124183006536,0.2424570358087321
CLL,0.13725490196078433,0.1797663313421931
CLL,0.22549019607843138,0.20987058029473935
CLL,0.1781045751633987,0.18223943836189038
CLL,0.9248366013071896,0.38382324100456083
CLL,0.25163398692810457,0.2389802855634926
CLL,0.1454248366013072,0.18704794383434256
CLL,0.17647058823529413,0.19460502913812372
CLL,0.16666666666666666,0.18110963972663588
CLL,0.1895424836601307,0.2099189095666589
CLL,0.03431372549019608,0.15602543403538416
CLL,0.4722222222222222,0.29399482431216906
CLL,0.10620915032679738,0.2008518719639862
CLL,0.33986928104575165,0.2009716535859603
CLL,0.0392156862745098,0.1637093040293794
CLL,0.06862745098039216,0.17842123620258654
CLL,0.05392156862745098,0.15646488353969776
CLL,0.5588235294117647,0.19869471568163452
CLL,0.0457516339869281,0.16157909435517684
CLL,0.32189542483660133,0.20637632344042114
CLL,0.03104575163398693,0.1582990216079167
CLL,0.3104575163398693,0.2314716172586735
CLL,0.3431372549019608,0.21148303251690925
CLL,0.4477124183006536,0.21665718417477128
CLL,0.28431372549019607,0.20281250863573064
CLL,0.7565359477124183,0.23546097656730872
CLL,0.20098039215686275,0.19778019318910092
CLL,0.34477124183006536,0.20418894191736048
CLL,0.7336601307189542,0.2307323834031072
CLL,0.795751633986928,0.23904571119295506
CLL,0.06209150326797386,0.17841451857133075
CLL,0.2679738562091503,0.2034257058571473
CLL,0.05228758169934641,0.1581152039726437
CLL,0.565359477124183,0.2420614011124201
CLL,0.9362745098039216,0.3036704243290816
CLL,0.31209150326797386,0.1963877061982241
CLL,0.10784313725490197,0.177008980724132
CLL,0.12745098039215685,0.1816138142456538
CLL,0.15522875816993464,0.20004684187489805
CLL,0.08496732026143791,0.16411029906243488
CLL,0.27124183006535946,0.19169326228260636
CLL,0.06699346405228758,0.16881528115407568
CLL,0.05065359477124183,0.16148556826448154
CLL,0.4673202614379085,0.2735463180862813
CLL,0.12418300653594772,0.19594848385529784
CLL,0.22875816993464052,0.1976636051555312
CLL,0.2761437908496732,0.2180220875603807
CLL,0.20915032679738563,0.19002290033250385
CLL,0.8562091503267973,0.266660562196731
CLL,0.16830065359477125,0.18613740825475011
CLL,0.3366013071895425,0.22602928280955167
CLL,0.7598039215686274,0.22390569420389883
CLL,0.2581699346405229,0.20924947912085085
CLL,0.119281045751634,0.18075626603091777
CLL,0.6323529411764706,0.23178097864915626
CLL,0.06372549019607843,0.16649256361236672
CLL,0.28921568627450983,0.2389122309338818
CLL,0.16013071895424835,0.18783283229121442
CLL,0.7189542483660131,0.22252958925362276
CLL,0.6258169934640523,0.24760161728585672
CLL,0.2973856209150327,0.22567128305577835
CLL,0.19117647058823528,0.20506006372460805
CLL,0.19444444444444445,0.1969243254638923
CLL,0.2107843137254902,0.205985512964543
CLL,0.48366013071895425,0.21224690838075846
CLL,0.20588235294117646,0.21280595267738547
CLL,0.07679738562091504,0.1733218516426695
CLL,0.0915032679738562,0.17844214494730795
CLL,0.10457516339869281,0.1703608335186636
CLL,0.08986928104575163,0.17666013590752472
CLL,0.27450980392156865,0.235966340467546
CLL,0.47875816993464054,0.23291150097490917
CLL,0.5620915032679739,0.3268757925010243
CLL,0.49836601307189543,0.2306167898322836
CLL,0.10130718954248366,0.17775951049299216
CLL,0.3349673202614379,0.20360303358513052
CLL,0.23529411764705882,0.19335815541192256
CLL,0.43790849673202614,0.2633223004682491
CLL,0.7254901960784313,0.24980957014920024
CLL,0.9215686274509803,0.21791804287662414
CLL,0.42810457516339867,0.23601200988591486
CLL,0.049019607843137254,0.16387759322699547
CLL,0.1568627450980392,0.21297223674037172
CLL,0.11437908496732026,0.1936582014247504
CLL,0.4395424836601307,0.2285475332880933
CLL,0.33169934640522875,0.21601152093454815
CLL,0.19607843137254902,0.2010122933217388
CLL,0.6078431372549019,0.18165759515844102
CLL,0.08006535947712418,0.16708177206311164
CLL,0.07352941176470588,0.16206809456812504
CLL,0.07516339869281045,0.16759255274526869
CLL,0.16176470588235295,0.18798479184975994
CLL,0.06045751633986928,0.15602830173928423
CLL,0.3937908496732026,0.21744335277772048
CLL,0.058823529411764705,0.17015284693924776
CLL,0.1977124183006536,0.21334313904831295
CLL,0.08660130718954248,0.1614517428425859
CLL,0.04084967320261438,0.15497523362926507
CLL,0.1503267973856209,0.20294497868466563
CLL,0.1715686274509804,0.20115834312152447
CLL,0.09803921568627451,0.1749476144071034
CLL,0.36437908496732024,0.19718859143758788
CLL,0.09640522875816994,0.1675888617328194
CLL,0.13562091503267973,0.18190335635437554
CLL,0.3415032679738562,0.18208450411614127
CLL,0.30718954248366015,0.18633007974881613
CLL,0.26143790849673204,0.2265283239930781
CLL,0.22712418300653595,0.21013232110790867
CLL,0.3006535947712418,0.22236401436017836
CLL,0.09967320261437909,0.1889665884646521
CLL,0.3562091503267974,0.1900174564837481
CLL,0.05718954248366013,0.16228804099144628
CLL,0.09313725490196079,0.1763946787417017
CLL,0.37254901960784315,0.20632616820368238
CLL,0.2222222222222222,0.21146359869283887
CLL,0.434640522875817,0.22257044216742308
CLL,0.6552287581699346,0.30442723439218394
CLL,0.7777777777777778,0.20496152601704573
CLL,0.15849673202614378,0.22123287463868574
CLL,0.4084967320261438,0.22537160098479866
CLL,0.3790849673202614,0.2036662854935368
CLL,0.12091503267973856,0.19622976220651178
CLL,0.12254901960784313,0.192239383624621
CLL,0.4950980392156863,0.20647496760539696
CLL,0.7205882352941176,0.22195183643121263
CLL,0.38235294117647056,0.25884105534803403
CLL,0.13398692810457516,0.1897915883832179
CLL,0.0784313725490196,0.19934175946240149
CLL,0.35947712418300654,0.22280078666962558
CLL,0.18627450980392157,0.1587768186005934
CLL,0.7859477124183006,0.21854522397302623
CLL,0.4526143790849673,0.22012000548820615
CLL,0.5735294117647058,0.22669703171855948
CLL,0.09477124183006536,0.17949869268571214
CLL,0.10947712418300654,0.18300880811273074
CLL,0.2875816993464052,0.19463515604560777
CLL,0.37745098039215685,0.23537149757551729
CLL,0.24836601307189543,0.18568997084143155
CLL,0.5359477124183006,0.24326352397560766
CLL,0.5196078431372549,0.23098126317167758
CLL,0.11601307189542484,0.19306357806781538
CLL,0.14705882352941177,0.17984065170756489
CLL,0.5130718954248366,0.2143650734580873
CLL,0.44281045751633985,0.20684002530673984
CLL,0.40032679738562094,0.20201286746157207
CLL,0.17483660130718953,0.16961957418093956
CLL,0.9722222222222222,0.41658487804359456
CLL,0.1111111111111111,0.1542889145139478
CLL,0.4035947712418301,0.22694791943580175
CLL,0.5065359477124183,0.20719061252408674
CLL,0.272875816993464,0.21061566356971645
CLL,0.11764705882352941,0.19875797697462014
CLL,0.7875816993464052,0.24184165744583117
CLL,0.4869281045751634,0.2077880302244064
CLL,0.03758169934640523,0.16089452371250584
CLL,0.28104575163398693,0.17828813504960947
CLL,0.3839869281045752,0.18622227669452465
CLL,0.2565359477124183,0.1816615442522913
CLL,0.17973856209150327,0.18535129634756184
CLL,0.13071895424836602,0.17910336002132113
CLL,0.1323529411764706,0.18717665661882232
CLL,0.2777777777777778,0.20464000119716017
CLL,0.3284313725490196,0.204721950238661
CLL,0.1650326797385621,0.1903299706114122
CLL,0.8169934640522876,0.3125429515081188
CLL,0.7058823529411765,0.3487108132385844
CLL,0.3464052287581699,0.23088371009201145
CLL,0.05555555555555555,0.17013975471365286
CLL,0.3627450980392157,0.22349151476622042
CLL,0.1830065359477124,0.17903532330678532
CLL,0.9934640522875817,0.4539630920656432
CLL,0.75,0.3075799366532872
CLL,0.6160130718954249,0.18609868230698481
CLL,0.38562091503267976,0.22643140440847592
CLL,0.41013071895424835,0.22434821434181743
CLL,0.6013071895424836,0.2626843748307621
CLL,0.14052287581699346,0.16819845306652956
CLL,0.8986928104575164,0.3054675415924735
CLL,0.12581699346405228,0.20167215892745727
CLL,0.17320261437908496,0.21853501658094768
CLL,0.10294117647058823,0.1774921829267207
CLL,0.2696078431372549,0.19285960358001275
CLL,0.3709150326797386,0.19653066554067716
CLL,0.7401960784313726,0.24658118785845728
CLL,0.0718954248366013,0.17658935871891623
CLL,0.1437908496732026,0.19140938528107784
CLL,0.28594771241830064,0.233639061770191
CLL,0.41830065359477125,0.22220126022596967
CLL,0.40522875816993464,0.2150528842952791
CLL,0.9411764705882353,0.5881020027471252
CLL,0.4297385620915033,0.18134501476916864
CLL,0.35130718954248363,0.24928497218525011
CLL,0.46895424836601307,0.19859182353275642
CLL,0.8594771241830066,0.29261647242168615
CLL,0.39869281045751637,0.23535118767506788
CLL,0.3300653594771242,0.20340803913084238
CLL,0.6225490196078431,0.27128022956030295
CLL,0.31699346405228757,0.20341614422132864
CLL,0.39705882352941174,0.22547841382200726
CLL,0.3660130718954248,0.209618563910505
CLL,0.7222222222222222,0.24134072719812905
CLL,0.5,0.21108361699805495
CLL,0.45588235294117646,0.22333321323419142
CLL,0.24019607843137256,0.1697943642622481
CLL,0.6176470588235294,0.19815243233346444
CLL,0.6813725490196079,0.22390054128114759
CLL,0.5506535947712419,0.162997898950097
CLL,0.5147058823529411,0.21509852092967513
CLL,0.45751633986928103,0.17917913177720315
CLL,0.21405228758169934,0.20368101560482654
CLL,0.369281045751634,0.20745879145868537
CLL,0.7826797385620915,0.292312880951241
CLL,0.7696078431372549,0.31087387669854
CLL,0.2826797385620915,0.18895894436898436
CLL,0.630718954248366,0.2554245568838871
CLL,0.46568627450980393,0.2191868701480199
CLL,0.20751633986928106,0.20127837408287194
CLL,0.380718954248366,0.23718727608670692
CLL,0.7287581699346405,0.2954117904541325
CLL,0.6405228758169934,0.24983965312606904
CLL,0.4362745098039216,0.18284048159832725
CLL,0.5964052287581699,0.21265489149592187
CLL,0.8480392156862745,0.228567244105386
CLL,0.9509803921568627,0.3280827710717773
CLL,0.4199346405228758,0.24845155190526552
CLL,0.5163398692810458,0.21077844771919238
CLL,0.29248366013071897,0.20793641674269867
CLL,0.30392156862745096,0.22977510988807578
CLL,0.23366013071895425,0.17704559920903276
CLL,0.32679738562091504,0.21279590332493628
CLL,0.25,0.21656065407507197
CLL,0.2647058823529412,0.1961592622324334
CLL,0.8022875816993464,0.2699888621246864
CLL,0.18790849673202614,0.211616370324803
CLL,0.4591503267973856,0.2295664086015245
CLL,0.08823529411764706,0.172807277324571
CLL,0.2434640522875817,0.17862269845819873
CLL,0.3055555555555556,0.22059150747502893
CLL,0.45098039215686275,0.2000029710384271
CLL,0.19934640522875818,0.19143268433509314
CLL,0.6388888888888888,0.24462388644804403
CLL,0.20261437908496732,0.22206137853809385
CLL,0.21568627450980393,0.22599411315750526
CLL,0.3088235294117647,0.21585438086086275
CLL,0.1388888888888889,0.18175054969843582
