"","score","group"
"599",-3.22508857823573,"Lymphoid"
"600",-2.83398458611493,"Lymphoid"
"601",-4.28633003575386,"Lymphoid"
"602",-3.65235402078392,"Lymphoid"
"603",-3.63437064745674,"Lymphoid"
"604",-2.66733681637739,"Lymphoid"
"605",-2.95279876525439,"Lymphoid"
"606",-3.02309489025712,"Lymphoid"
"607",-2.50751648439851,"Lymphoid"
"608",-2.59254203490897,"Lymphoid"
"609",-1.86466224743187,"Lymphoid"
"610",-4.04280212122607,"Lymphoid"
"611",-4.11305683282727,"Lymphoid"
"612",-4.83559063962061,"Lymphoid"
"613",-3.91629651960443,"Lymphoid"
"614",-3.33237294230636,"Lymphoid"
"615",-4.18629864425929,"Lymphoid"
"616",-2.20407374330973,"Lymphoid"
"617",-4.30836753335353,"Lymphoid"
"618",-4.41055638596067,"Lymphoid"
"619",-3.5790633738637,"Lymphoid"
"620",-4.70257911496685,"Lymphoid"
"621",-4.57941904588373,"Lymphoid"
"622",-2.50657884538969,"Lymphoid"
"623",-2.29828718352277,"Lymphoid"
"624",-3.70071694913432,"Lymphoid"
"625",-2.13185773903802,"Lymphoid"
"626",-3.769586401986,"Lymphoid"
"627",-1.18148888841206,"Lymphoid"
"628",-3.82011590142024,"Lymphoid"
"629",-3.66177834318627,"Lymphoid"
"630",-1.18695583545914,"Lymphoid"
"631",-3.80615348382501,"Lymphoid"
"632",-1.31103670085265,"Lymphoid"
"633",-2.82180234818482,"Lymphoid"
"634",-3.80328504329343,"Lymphoid"
"635",-3.45888429589053,"Lymphoid"
"636",-2.15655290556801,"Lymphoid"
"637",-3.45540324040843,"Lymphoid"
"638",-4.62960961339378,"Lymphoid"
"639",-3.30163178516831,"Lymphoid"
"640",-3.37521601266961,"Lymphoid"
"641",-2.91781607200488,"Lymphoid"
"642",-0.769420787359016,"Lymphoid"
"643",-3.01280342762372,"Lymphoid"
"644",-4.12939621082799,"Lymphoid"
"645",-2.7762903500785,"Lymphoid"
"646",-3.58706339798471,"Lymphoid"
"647",-3.92381062409978,"Lymphoid"
"648",-3.18464001560601,"Lymphoid"
"649",-1.6954490988358,"Lymphoid"
"650",-3.28088966535784,"Lymphoid"
"651",-3.5914410666678,"Lymphoid"
"652",-2.96848961661489,"Lymphoid"
"653",-5.39351207972306,"Lymphoid"
"654",0.494106363110812,"Lymphoid"
"655",-4.81538025052559,"Lymphoid"
"656",-3.10939838682023,"Lymphoid"
"657",-3.59196440983725,"Lymphoid"
"658",-2.49748865350498,"Lymphoid"
"659",-2.96287041746038,"Lymphoid"
"660",-3.81449007783004,"Lymphoid"
"661",-2.37506254872358,"Lymphoid"
"662",-4.88732584569944,"Lymphoid"
"663",-1.71011070778578,"Lymphoid"
"664",-3.88010087376345,"Lymphoid"
"665",-3.63807353132908,"Lymphoid"
"666",-1.77882949688283,"Lymphoid"
"667",-2.27369668376445,"Lymphoid"
"668",-5.40823490777865,"Lymphoid"
